stationId,polluant,valeur,date,heure
61,"PM",11,"2007-07-15",22
61,"O3",11,"2007-07-15",22
61,"NO2",3,"2007-07-15",22
66,"CO",1,"2007-07-15",22
66,"PM",6,"2007-07-15",22
66,"O3",16,"2007-07-15",22
66,"NO2",2,"2007-07-15",22
68,"O3",14,"2007-07-15",22
68,"NO2",2,"2007-07-15",22
99,"PM",5,"2007-07-15",22
99,"O3",16,"2007-07-15",22
99,"NO2",1,"2007-07-15",22
1,"SO2",1,"2007-07-15",23
1,"O3",13,"2007-07-15",23
1,"NO2",3,"2007-07-15",23
3,"SO2",3,"2007-07-15",23
3,"CO",0,"2007-07-15",23
3,"O3",9,"2007-07-15",23
3,"NO2",4,"2007-07-15",23
12,"O3",12,"2007-07-15",23
12,"NO2",3,"2007-07-15",23
50,"PM",8,"2007-07-15",23
55,"PM",5,"2007-07-15",23
55,"O3",14,"2007-07-15",23
61,"SO2",2,"2007-07-15",23
61,"CO",1,"2007-07-15",23
61,"PM",12,"2007-07-15",23
61,"O3",12,"2007-07-15",23
61,"NO2",3,"2007-07-15",23
66,"CO",1,"2007-07-15",23
66,"PM",7,"2007-07-15",23
66,"O3",17,"2007-07-15",23
66,"NO2",2,"2007-07-15",23
68,"O3",13,"2007-07-15",23
68,"NO2",3,"2007-07-15",23
99,"PM",6,"2007-07-15",23
99,"O3",15,"2007-07-15",23
99,"NO2",1,"2007-07-15",23
1,"SO2",1,"2007-07-16",0
1,"O3",13,"2007-07-16",0
1,"NO2",3,"2007-07-16",0
3,"SO2",1,"2007-07-16",0
3,"CO",0,"2007-07-16",0
3,"O3",12,"2007-07-16",0
3,"NO2",3,"2007-07-16",0
12,"O3",13,"2007-07-16",0
12,"NO2",2,"2007-07-16",0
50,"PM",7,"2007-07-16",0
55,"PM",6,"2007-07-16",0
55,"O3",13,"2007-07-16",0
61,"SO2",1,"2007-07-16",0
61,"CO",1,"2007-07-16",0
61,"PM",10,"2007-07-16",0
61,"O3",13,"2007-07-16",0
61,"NO2",3,"2007-07-16",0
66,"CO",1,"2007-07-16",0
66,"PM",6,"2007-07-16",0
66,"O3",16,"2007-07-16",0
66,"NO2",2,"2007-07-16",0
68,"O3",10,"2007-07-16",0
68,"NO2",3,"2007-07-16",0
99,"PM",6,"2007-07-16",0
99,"O3",16,"2007-07-16",0
99,"NO2",1,"2007-07-16",0
1,"SO2",1,"2007-07-16",1
1,"O3",13,"2007-07-16",1
1,"NO2",2,"2007-07-16",1
3,"SO2",2,"2007-07-16",1
3,"CO",0,"2007-07-16",1
3,"O3",13,"2007-07-16",1
3,"NO2",3,"2007-07-16",1
12,"O3",11,"2007-07-16",1
12,"NO2",3,"2007-07-16",1
50,"PM",6,"2007-07-16",1
55,"PM",6,"2007-07-16",1
55,"O3",14,"2007-07-16",1
61,"SO2",1,"2007-07-16",1
61,"CO",1,"2007-07-16",1
61,"PM",8,"2007-07-16",1
61,"O3",10,"2007-07-16",1
61,"NO2",4,"2007-07-16",1
66,"CO",1,"2007-07-16",1
66,"PM",5,"2007-07-16",1
66,"O3",16,"2007-07-16",1
66,"NO2",2,"2007-07-16",1
68,"O3",14,"2007-07-16",1
68,"NO2",2,"2007-07-16",1
99,"PM",5,"2007-07-16",1
99,"O3",15,"2007-07-16",1
99,"NO2",1,"2007-07-16",1
1,"SO2",1,"2007-07-16",2
1,"O3",15,"2007-07-16",2
1,"NO2",2,"2007-07-16",2
3,"SO2",4,"2007-07-16",2
3,"CO",0,"2007-07-16",2
3,"O3",10,"2007-07-16",2
3,"NO2",3,"2007-07-16",2
12,"O3",13,"2007-07-16",2
12,"NO2",3,"2007-07-16",2
50,"PM",5,"2007-07-16",2
55,"PM",5,"2007-07-16",2
55,"O3",14,"2007-07-16",2
61,"SO2",1,"2007-07-16",2
61,"CO",1,"2007-07-16",2
61,"PM",5,"2007-07-16",2
61,"O3",14,"2007-07-16",2
61,"NO2",3,"2007-07-16",2
66,"CO",1,"2007-07-16",2
66,"PM",4,"2007-07-16",2
66,"O3",17,"2007-07-16",2
66,"NO2",2,"2007-07-16",2
68,"O3",15,"2007-07-16",2
68,"NO2",2,"2007-07-16",2
99,"PM",4,"2007-07-16",2
99,"O3",14,"2007-07-16",2
99,"NO2",1,"2007-07-16",2
1,"SO2",1,"2007-07-16",3
1,"O3",14,"2007-07-16",3
1,"NO2",2,"2007-07-16",3
3,"SO2",2,"2007-07-16",3
3,"CO",0,"2007-07-16",3
3,"O3",13,"2007-07-16",3
3,"NO2",2,"2007-07-16",3
12,"O3",13,"2007-07-16",3
12,"NO2",2,"2007-07-16",3
50,"PM",4,"2007-07-16",3
55,"PM",5,"2007-07-16",3
55,"O3",15,"2007-07-16",3
61,"SO2",1,"2007-07-16",3
61,"CO",1,"2007-07-16",3
61,"PM",3,"2007-07-16",3
61,"O3",14,"2007-07-16",3
61,"NO2",2,"2007-07-16",3
66,"CO",1,"2007-07-16",3
66,"PM",4,"2007-07-16",3
66,"O3",14,"2007-07-16",3
66,"NO2",2,"2007-07-16",3
68,"O3",14,"2007-07-16",3
68,"NO2",2,"2007-07-16",3
99,"PM",4,"2007-07-16",3
99,"O3",14,"2007-07-16",3
99,"NO2",0,"2007-07-16",3
1,"SO2",1,"2007-07-16",4
1,"O3",12,"2007-07-16",4
1,"NO2",2,"2007-07-16",4
3,"SO2",2,"2007-07-16",4
3,"CO",0,"2007-07-16",4
3,"O3",13,"2007-07-16",4
3,"NO2",2,"2007-07-16",4
12,"O3",11,"2007-07-16",4
12,"NO2",3,"2007-07-16",4
3,"NO2",1,"2007-07-22",18
12,"O3",23,"2007-07-22",18
12,"NO2",2,"2007-07-22",18
50,"PM",6,"2007-07-22",18
55,"PM",6,"2007-07-22",18
55,"O3",28,"2007-07-22",18
61,"SO2",1,"2007-07-22",18
61,"CO",1,"2007-07-22",18
61,"PM",7,"2007-07-22",18
61,"O3",21,"2007-07-22",18
61,"NO2",3,"2007-07-22",18
66,"CO",1,"2007-07-22",18
66,"PM",7,"2007-07-22",18
66,"O3",29,"2007-07-22",18
66,"NO2",1,"2007-07-22",18
68,"O3",23,"2007-07-22",18
68,"NO2",2,"2007-07-22",18
99,"PM",9,"2007-07-22",18
99,"O3",35,"2007-07-22",18
99,"NO2",0,"2007-07-22",18
1,"SO2",1,"2007-07-22",19
1,"O3",24,"2007-07-22",19
1,"NO2",1,"2007-07-22",19
3,"SO2",1,"2007-07-22",19
3,"CO",0,"2007-07-22",19
3,"O3",22,"2007-07-22",19
3,"NO2",2,"2007-07-22",19
12,"O3",23,"2007-07-22",19
12,"NO2",2,"2007-07-22",19
50,"PM",5,"2007-07-22",19
55,"PM",6,"2007-07-22",19
55,"O3",27,"2007-07-22",19
61,"SO2",1,"2007-07-22",19
61,"CO",1,"2007-07-22",19
61,"PM",7,"2007-07-22",19
61,"O3",22,"2007-07-22",19
61,"NO2",3,"2007-07-22",19
66,"CO",1,"2007-07-22",19
66,"PM",7,"2007-07-22",19
66,"O3",27,"2007-07-22",19
66,"NO2",1,"2007-07-22",19
68,"O3",24,"2007-07-22",19
68,"NO2",1,"2007-07-22",19
99,"PM",9,"2007-07-22",19
99,"O3",33,"2007-07-22",19
99,"NO2",0,"2007-07-22",19
1,"SO2",1,"2007-07-22",20
1,"O3",23,"2007-07-22",20
1,"NO2",1,"2007-07-22",20
3,"SO2",1,"2007-07-22",20
3,"CO",0,"2007-07-22",20
3,"O3",19,"2007-07-22",20
3,"NO2",3,"2007-07-22",20
12,"O3",22,"2007-07-22",20
12,"NO2",2,"2007-07-22",20
50,"PM",5,"2007-07-22",20
55,"PM",6,"2007-07-22",20
55,"O3",23,"2007-07-22",20
61,"SO2",1,"2007-07-22",20
61,"CO",1,"2007-07-22",20
61,"PM",9,"2007-07-22",20
61,"O3",21,"2007-07-22",20
61,"NO2",3,"2007-07-22",20
66,"CO",1,"2007-07-22",20
66,"PM",5,"2007-07-22",20
66,"O3",22,"2007-07-22",20
66,"NO2",2,"2007-07-22",20
68,"O3",22,"2007-07-22",20
68,"NO2",2,"2007-07-22",20
99,"PM",10,"2007-07-22",20
99,"O3",27,"2007-07-22",20
99,"NO2",1,"2007-07-22",20
1,"SO2",1,"2007-07-22",21
1,"O3",22,"2007-07-22",21
1,"NO2",2,"2007-07-22",21
3,"SO2",1,"2007-07-22",21
3,"CO",1,"2007-07-22",21
3,"O3",11,"2007-07-22",21
3,"NO2",5,"2007-07-22",21
12,"O3",20,"2007-07-22",21
12,"NO2",3,"2007-07-22",21
50,"PM",7,"2007-07-22",21
55,"PM",7,"2007-07-22",21
55,"O3",19,"2007-07-22",21
61,"SO2",1,"2007-07-22",21
61,"CO",1,"2007-07-22",21
61,"PM",9,"2007-07-22",21
61,"O3",20,"2007-07-22",21
61,"NO2",3,"2007-07-22",21
66,"CO",1,"2007-07-22",21
66,"PM",6,"2007-07-22",21
66,"O3",11,"2007-07-22",21
66,"NO2",6,"2007-07-22",21
68,"O3",19,"2007-07-22",21
68,"NO2",2,"2007-07-22",21
99,"PM",10,"2007-07-22",21
99,"O3",16,"2007-07-22",21
99,"NO2",2,"2007-07-22",21
1,"SO2",1,"2007-07-22",22
1,"O3",9,"2007-07-22",22
1,"NO2",6,"2007-07-22",22
3,"SO2",1,"2007-07-22",22
3,"CO",1,"2007-07-22",22
3,"O3",12,"2007-07-22",22
3,"NO2",4,"2007-07-22",22
12,"O3",12,"2007-07-22",22
12,"NO2",5,"2007-07-22",22
50,"PM",8,"2007-07-22",22
55,"PM",8,"2007-07-22",22
55,"O3",9,"2007-07-22",22
61,"SO2",1,"2007-07-22",22
61,"CO",1,"2007-07-22",22
61,"PM",11,"2007-07-22",22
61,"O3",12,"2007-07-22",22
61,"NO2",6,"2007-07-22",22
66,"CO",1,"2007-07-22",22
66,"PM",8,"2007-07-22",22
66,"O3",12,"2007-07-22",22
66,"NO2",5,"2007-07-22",22
68,"O3",12,"2007-07-22",22
68,"NO2",4,"2007-07-22",22
99,"PM",10,"2007-07-22",22
99,"O3",12,"2007-07-22",22
99,"NO2",2,"2007-07-22",22
1,"SO2",1,"2007-07-22",23
1,"O3",1,"2007-07-22",23
1,"NO2",9,"2007-07-22",23
3,"SO2",1,"2007-07-22",23
3,"CO",1,"2007-07-22",23
3,"O3",2,"2007-07-22",23
3,"NO2",7,"2007-07-22",23
12,"O3",5,"2007-07-22",23
12,"NO2",7,"2007-07-22",23
50,"PM",12,"2007-07-22",23
55,"PM",11,"2007-07-22",23
55,"O3",6,"2007-07-22",23
61,"SO2",1,"2007-07-22",23
61,"CO",1,"2007-07-22",23
61,"PM",11,"2007-07-22",23
61,"O3",4,"2007-07-22",23
61,"NO2",9,"2007-07-22",23
66,"CO",1,"2007-07-22",23
66,"PM",9,"2007-07-22",23
66,"O3",14,"2007-07-22",23
66,"NO2",4,"2007-07-22",23
68,"O3",9,"2007-07-22",23
68,"NO2",5,"2007-07-22",23
99,"PM",10,"2007-07-22",23
99,"O3",14,"2007-07-22",23
99,"NO2",1,"2007-07-22",23
1,"SO2",1,"2007-07-23",0
1,"O3",1,"2007-07-23",0
1,"NO2",9,"2007-07-23",0
3,"SO2",1,"2007-07-23",0
3,"CO",1,"2007-07-23",0
3,"O3",1,"2007-07-23",0
3,"NO2",7,"2007-07-23",0
12,"O3",2,"2007-07-23",0
12,"NO2",8,"2007-07-23",0
50,"PM",15,"2007-07-23",0
55,"PM",15,"2007-07-23",0
55,"O3",6,"2007-07-23",0
61,"SO2",1,"2007-07-23",0
61,"CO",1,"2007-07-23",0
61,"PM",12,"2007-07-23",0
61,"O3",3,"2007-07-23",0
61,"NO2",9,"2007-07-23",0
66,"CO",1,"2007-07-23",0
66,"PM",11,"2007-07-23",0
66,"O3",2,"2007-07-23",0
66,"NO2",7,"2007-07-23",0
68,"O3",7,"2007-07-23",0
68,"NO2",5,"2007-07-23",0
99,"PM",10,"2007-07-23",0
99,"O3",14,"2007-07-23",0
99,"NO2",1,"2007-07-23",0
1,"SO2",1,"2007-07-23",1
1,"O3",1,"2007-07-23",1
1,"NO2",9,"2007-07-23",1
3,"SO2",1,"2007-07-23",1
3,"CO",1,"2007-07-23",1
3,"O3",1,"2007-07-23",1
3,"NO2",6,"2007-07-23",1
12,"O3",1,"2007-07-23",1
12,"NO2",8,"2007-07-23",1
50,"PM",20,"2007-07-23",1
55,"PM",20,"2007-07-23",1
55,"O3",3,"2007-07-23",1
61,"SO2",1,"2007-07-23",1
61,"CO",1,"2007-07-23",1
61,"PM",12,"2007-07-23",1
61,"O3",2,"2007-07-23",1
61,"NO2",9,"2007-07-23",1
66,"CO",1,"2007-07-23",1
66,"PM",13,"2007-07-23",1
66,"O3",3,"2007-07-23",1
66,"NO2",8,"2007-07-23",1
68,"O3",2,"2007-07-23",1
68,"NO2",7,"2007-07-23",1
99,"PM",13,"2007-07-23",1
99,"O3",15,"2007-07-23",1
99,"NO2",1,"2007-07-23",1
1,"SO2",1,"2007-07-23",2
1,"O3",1,"2007-07-23",2
1,"NO2",9,"2007-07-23",2
3,"SO2",1,"2007-07-23",2
3,"CO",1,"2007-07-23",2
3,"O3",1,"2007-07-23",2
3,"NO2",6,"2007-07-23",2
12,"O3",1,"2007-07-23",2
12,"NO2",8,"2007-07-23",2
50,"PM",19,"2007-07-05",1
55,"PM",22,"2007-07-05",1
55,"O3",17,"2007-07-05",1
61,"SO2",1,"2007-07-05",1
61,"CO",1,"2007-07-05",1
61,"PM",20,"2007-07-05",1
61,"O3",17,"2007-07-05",1
61,"NO2",4,"2007-07-05",1
66,"CO",1,"2007-07-05",1
66,"PM",18,"2007-07-05",1
66,"O3",20,"2007-07-05",1
66,"NO2",1,"2007-07-05",1
99,"PM",19,"2007-07-05",1
99,"O3",17,"2007-07-05",1
99,"NO2",2,"2007-07-05",1
1,"SO2",2,"2007-07-05",2
1,"O3",20,"2007-07-05",2
1,"NO2",3,"2007-07-05",2
3,"SO2",2,"2007-07-05",2
3,"CO",0,"2007-07-05",2
3,"O3",21,"2007-07-05",2
3,"NO2",3,"2007-07-05",2
12,"O3",19,"2007-07-05",2
12,"NO2",3,"2007-07-05",2
50,"PM",17,"2007-07-05",2
55,"PM",20,"2007-07-05",2
55,"O3",18,"2007-07-05",2
61,"SO2",1,"2007-07-05",2
61,"CO",1,"2007-07-05",2
61,"PM",17,"2007-07-05",2
61,"O3",17,"2007-07-05",2
61,"NO2",4,"2007-07-05",2
66,"CO",1,"2007-07-05",2
66,"PM",18,"2007-07-05",2
66,"O3",22,"2007-07-05",2
66,"NO2",2,"2007-07-05",2
99,"PM",19,"2007-07-05",2
99,"O3",19,"2007-07-05",2
99,"NO2",2,"2007-07-05",2
1,"SO2",1,"2007-07-05",3
1,"O3",22,"2007-07-05",3
1,"NO2",2,"2007-07-05",3
3,"SO2",3,"2007-07-05",3
3,"CO",0,"2007-07-05",3
3,"O3",20,"2007-07-05",3
3,"NO2",3,"2007-07-05",3
12,"O3",21,"2007-07-05",3
12,"NO2",3,"2007-07-05",3
50,"PM",14,"2007-07-05",3
55,"PM",18,"2007-07-05",3
55,"O3",19,"2007-07-05",3
61,"SO2",1,"2007-07-05",3
61,"CO",1,"2007-07-05",3
61,"PM",13,"2007-07-05",3
61,"O3",19,"2007-07-05",3
61,"NO2",3,"2007-07-05",3
66,"CO",1,"2007-07-05",3
66,"PM",15,"2007-07-05",3
66,"O3",22,"2007-07-05",3
66,"NO2",1,"2007-07-05",3
99,"PM",17,"2007-07-05",3
99,"O3",19,"2007-07-05",3
99,"NO2",1,"2007-07-05",3
1,"SO2",1,"2007-07-05",4
1,"O3",21,"2007-07-05",4
1,"NO2",2,"2007-07-05",4
3,"SO2",1,"2007-07-05",4
3,"CO",0,"2007-07-05",4
3,"O3",24,"2007-07-05",4
3,"NO2",1,"2007-07-05",4
12,"O3",21,"2007-07-05",4
12,"NO2",3,"2007-07-05",4
50,"PM",12,"2007-07-05",4
55,"PM",15,"2007-07-05",4
55,"O3",20,"2007-07-05",4
61,"SO2",1,"2007-07-05",4
61,"CO",1,"2007-07-05",4
61,"PM",11,"2007-07-05",4
61,"O3",19,"2007-07-05",4
61,"NO2",3,"2007-07-05",4
66,"CO",1,"2007-07-05",4
66,"PM",12,"2007-07-05",4
66,"O3",23,"2007-07-05",4
66,"NO2",1,"2007-07-05",4
99,"PM",14,"2007-07-05",4
99,"O3",17,"2007-07-05",4
99,"NO2",1,"2007-07-05",4
1,"SO2",1,"2007-07-05",5
1,"O3",19,"2007-07-05",5
1,"NO2",2,"2007-07-05",5
3,"SO2",1,"2007-07-05",5
3,"CO",0,"2007-07-05",5
3,"O3",22,"2007-07-05",5
3,"NO2",1,"2007-07-05",5
12,"O3",22,"2007-07-05",5
12,"NO2",2,"2007-07-05",5
50,"PM",10,"2007-07-05",5
55,"PM",12,"2007-07-05",5
55,"O3",18,"2007-07-05",5
61,"SO2",1,"2007-07-05",5
61,"CO",1,"2007-07-05",5
61,"PM",10,"2007-07-05",5
61,"O3",20,"2007-07-05",5
61,"NO2",3,"2007-07-05",5
66,"CO",1,"2007-07-05",5
66,"PM",9,"2007-07-05",5
66,"O3",23,"2007-07-05",5
66,"NO2",1,"2007-07-05",5
99,"PM",11,"2007-07-05",5
99,"O3",14,"2007-07-05",5
99,"NO2",1,"2007-07-05",5
1,"SO2",1,"2007-07-05",6
1,"O3",19,"2007-07-05",6
1,"NO2",2,"2007-07-05",6
3,"SO2",1,"2007-07-05",6
3,"CO",0,"2007-07-05",6
3,"O3",19,"2007-07-05",6
3,"NO2",1,"2007-07-05",6
12,"O3",19,"2007-07-05",6
12,"NO2",2,"2007-07-05",6
50,"PM",10,"2007-07-05",6
55,"PM",11,"2007-07-05",6
55,"O3",18,"2007-07-05",6
61,"SO2",1,"2007-07-05",6
61,"CO",1,"2007-07-05",6
61,"PM",11,"2007-07-05",6
61,"O3",16,"2007-07-05",6
61,"NO2",3,"2007-07-05",6
66,"CO",1,"2007-07-05",6
66,"PM",10,"2007-07-05",6
66,"O3",20,"2007-07-05",6
66,"NO2",2,"2007-07-05",6
99,"PM",10,"2007-07-05",6
99,"O3",11,"2007-07-05",6
99,"NO2",1,"2007-07-05",6
1,"SO2",1,"2007-07-05",7
1,"O3",13,"2007-07-05",7
1,"NO2",3,"2007-07-05",7
3,"SO2",1,"2007-07-05",7
3,"CO",0,"2007-07-05",7
3,"O3",17,"2007-07-05",7
3,"NO2",2,"2007-07-05",7
12,"O3",12,"2007-07-05",7
12,"NO2",4,"2007-07-05",7
50,"PM",12,"2007-07-05",7
55,"PM",12,"2007-07-05",7
55,"O3",9,"2007-07-05",7
61,"SO2",1,"2007-07-05",7
61,"CO",1,"2007-07-05",7
61,"PM",13,"2007-07-05",7
61,"O3",10,"2007-07-05",7
61,"NO2",5,"2007-07-05",7
66,"CO",1,"2007-07-05",7
66,"PM",11,"2007-07-05",7
66,"O3",21,"2007-07-05",7
66,"NO2",2,"2007-07-05",7
99,"PM",11,"2007-07-05",7
99,"O3",9,"2007-07-05",7
99,"NO2",2,"2007-07-05",7
1,"SO2",1,"2007-07-05",8
1,"O3",8,"2007-07-05",8
1,"NO2",6,"2007-07-05",8
3,"SO2",2,"2007-07-05",8
3,"CO",1,"2007-07-05",8
3,"O3",5,"2007-07-05",8
3,"NO2",7,"2007-07-05",8
12,"O3",7,"2007-07-05",8
12,"NO2",6,"2007-07-05",8
50,"PM",15,"2007-07-05",8
55,"PM",13,"2007-07-05",8
55,"O3",6,"2007-07-05",8
61,"SO2",1,"2007-07-05",8
61,"CO",1,"2007-07-05",8
61,"PM",15,"2007-07-05",8
61,"O3",5,"2007-07-05",8
61,"NO2",8,"2007-07-05",8
66,"CO",1,"2007-07-05",8
66,"PM",13,"2007-07-05",8
66,"O3",18,"2007-07-05",8
66,"NO2",3,"2007-07-05",8
99,"PM",13,"2007-07-05",8
99,"O3",13,"2007-07-05",8
99,"NO2",3,"2007-07-05",8
1,"SO2",1,"2007-07-05",9
1,"O3",5,"2007-07-05",9
1,"NO2",7,"2007-07-05",9
3,"SO2",2,"2007-07-05",9
3,"CO",1,"2007-07-05",9
3,"O3",2,"2007-07-05",9
3,"NO2",8,"2007-07-05",9
12,"O3",8,"2007-07-05",9
12,"NO2",7,"2007-07-05",9
50,"PM",18,"2007-07-05",9
55,"PM",14,"2007-07-05",9
55,"O3",13,"2007-07-05",9
61,"SO2",1,"2007-07-05",9
61,"CO",1,"2007-07-05",9
61,"PM",18,"2007-07-05",9
61,"O3",5,"2007-07-05",9
61,"NO2",9,"2007-07-05",9
66,"CO",1,"2007-07-05",9
66,"PM",15,"2007-07-05",9
66,"O3",18,"2007-07-05",9
66,"NO2",4,"2007-07-05",9
99,"PM",16,"2007-07-05",9
99,"O3",17,"2007-07-05",9
99,"NO2",1,"2007-07-05",9
1,"SO2",1,"2007-07-05",10
1,"O3",15,"2007-07-05",10
1,"NO2",5,"2007-07-05",10
3,"SO2",1,"2007-07-05",10
3,"CO",1,"2007-07-05",10
3,"O3",9,"2007-07-05",10
3,"NO2",7,"2007-07-05",10
12,"O3",14,"2007-07-05",10
99,"PM",7,"2007-07-10",15
99,"O3",18,"2007-07-10",15
99,"NO2",2,"2007-07-10",15
1,"SO2",1,"2007-07-10",16
1,"O3",19,"2007-07-10",16
1,"NO2",2,"2007-07-10",16
3,"SO2",1,"2007-07-10",16
3,"CO",1,"2007-07-10",16
3,"O3",19,"2007-07-10",16
3,"NO2",1,"2007-07-10",16
12,"O3",18,"2007-07-10",16
12,"NO2",2,"2007-07-10",16
50,"PM",9,"2007-07-10",16
55,"PM",6,"2007-07-10",16
55,"O3",22,"2007-07-10",16
61,"SO2",1,"2007-07-10",16
61,"CO",1,"2007-07-10",16
61,"PM",9,"2007-07-10",16
61,"O3",17,"2007-07-10",16
61,"NO2",3,"2007-07-10",16
66,"CO",1,"2007-07-10",16
66,"PM",7,"2007-07-10",16
66,"O3",22,"2007-07-10",16
66,"NO2",2,"2007-07-10",16
68,"O3",17,"2007-07-10",16
68,"NO2",3,"2007-07-10",16
99,"PM",7,"2007-07-10",16
99,"O3",22,"2007-07-10",16
99,"NO2",1,"2007-07-10",16
1,"SO2",1,"2007-07-10",17
1,"O3",23,"2007-07-10",17
1,"NO2",2,"2007-07-10",17
3,"SO2",1,"2007-07-10",17
3,"CO",1,"2007-07-10",17
3,"O3",18,"2007-07-10",17
3,"NO2",2,"2007-07-10",17
12,"O3",22,"2007-07-10",17
12,"NO2",3,"2007-07-10",17
50,"PM",12,"2007-07-10",17
55,"PM",8,"2007-07-10",17
55,"O3",21,"2007-07-10",17
61,"SO2",1,"2007-07-10",17
61,"CO",1,"2007-07-10",17
61,"PM",10,"2007-07-10",17
61,"O3",18,"2007-07-10",17
61,"NO2",4,"2007-07-10",17
66,"CO",1,"2007-07-10",17
66,"PM",9,"2007-07-10",17
66,"O3",26,"2007-07-10",17
66,"NO2",2,"2007-07-10",17
68,"O3",19,"2007-07-10",17
68,"NO2",3,"2007-07-10",17
99,"PM",11,"2007-07-10",17
99,"O3",27,"2007-07-10",17
99,"NO2",1,"2007-07-10",17
1,"SO2",1,"2007-07-10",18
1,"O3",25,"2007-07-10",18
1,"NO2",2,"2007-07-10",18
3,"SO2",1,"2007-07-10",18
3,"CO",1,"2007-07-10",18
3,"O3",21,"2007-07-10",18
3,"NO2",2,"2007-07-10",18
12,"O3",22,"2007-07-10",18
12,"NO2",3,"2007-07-10",18
50,"PM",14,"2007-07-10",18
55,"PM",9,"2007-07-10",18
55,"O3",22,"2007-07-10",18
61,"SO2",1,"2007-07-10",18
61,"CO",1,"2007-07-10",18
61,"PM",13,"2007-07-10",18
61,"O3",18,"2007-07-10",18
61,"NO2",4,"2007-07-10",18
66,"CO",1,"2007-07-10",18
66,"PM",11,"2007-07-10",18
66,"O3",27,"2007-07-10",18
66,"NO2",2,"2007-07-10",18
68,"O3",19,"2007-07-10",18
68,"NO2",3,"2007-07-10",18
99,"PM",13,"2007-07-10",18
99,"O3",29,"2007-07-10",18
99,"NO2",1,"2007-07-10",18
1,"SO2",1,"2007-07-10",19
1,"O3",26,"2007-07-10",19
1,"NO2",2,"2007-07-10",19
3,"SO2",1,"2007-07-10",19
3,"CO",1,"2007-07-10",19
3,"O3",20,"2007-07-10",19
3,"NO2",2,"2007-07-10",19
12,"O3",22,"2007-07-10",19
12,"NO2",4,"2007-07-10",19
50,"PM",17,"2007-07-10",19
55,"PM",11,"2007-07-10",19
55,"O3",21,"2007-07-10",19
61,"SO2",1,"2007-07-10",19
61,"CO",1,"2007-07-10",19
61,"PM",17,"2007-07-10",19
61,"O3",17,"2007-07-10",19
61,"NO2",6,"2007-07-10",19
66,"CO",1,"2007-07-10",19
66,"PM",14,"2007-07-10",19
66,"O3",24,"2007-07-10",19
66,"NO2",3,"2007-07-10",19
68,"O3",20,"2007-07-10",19
68,"NO2",4,"2007-07-10",19
99,"PM",15,"2007-07-10",19
99,"O3",25,"2007-07-10",19
99,"NO2",1,"2007-07-10",19
1,"SO2",1,"2007-07-10",20
1,"O3",21,"2007-07-10",20
1,"NO2",2,"2007-07-10",20
3,"SO2",1,"2007-07-10",20
3,"CO",1,"2007-07-10",20
3,"O3",18,"2007-07-10",20
3,"NO2",3,"2007-07-10",20
12,"O3",18,"2007-07-10",20
12,"NO2",4,"2007-07-10",20
50,"PM",19,"2007-07-10",20
55,"PM",12,"2007-07-10",20
55,"O3",20,"2007-07-10",20
61,"SO2",1,"2007-07-10",20
61,"CO",1,"2007-07-10",20
61,"PM",20,"2007-07-10",20
61,"O3",18,"2007-07-10",20
61,"NO2",4,"2007-07-10",20
66,"CO",1,"2007-07-10",20
66,"PM",15,"2007-07-10",20
66,"O3",22,"2007-07-10",20
66,"NO2",4,"2007-07-10",20
68,"O3",17,"2007-07-10",20
68,"NO2",4,"2007-07-10",20
99,"PM",15,"2007-07-10",20
99,"O3",20,"2007-07-10",20
99,"NO2",3,"2007-07-10",20
1,"SO2",1,"2007-07-10",21
1,"O3",19,"2007-07-10",21
1,"NO2",2,"2007-07-10",21
3,"SO2",1,"2007-07-10",21
3,"CO",1,"2007-07-10",21
3,"O3",17,"2007-07-10",21
3,"NO2",3,"2007-07-10",21
12,"O3",14,"2007-07-10",21
12,"NO2",5,"2007-07-10",21
50,"PM",20,"2007-07-10",21
55,"PM",14,"2007-07-10",21
55,"O3",19,"2007-07-10",21
61,"SO2",1,"2007-07-10",21
61,"CO",1,"2007-07-10",21
61,"PM",23,"2007-07-10",21
61,"O3",14,"2007-07-10",21
61,"NO2",5,"2007-07-10",21
66,"CO",1,"2007-07-10",21
66,"PM",16,"2007-07-10",21
66,"O3",19,"2007-07-10",21
66,"NO2",4,"2007-07-10",21
68,"O3",11,"2007-07-10",21
68,"NO2",6,"2007-07-10",21
99,"PM",16,"2007-07-10",21
99,"O3",13,"2007-07-10",21
99,"NO2",4,"2007-07-10",21
1,"SO2",1,"2007-07-10",22
1,"O3",19,"2007-07-10",22
1,"NO2",2,"2007-07-10",22
3,"SO2",1,"2007-07-10",22
3,"CO",1,"2007-07-10",22
3,"O3",14,"2007-07-10",22
3,"NO2",3,"2007-07-10",22
12,"O3",11,"2007-07-10",22
12,"NO2",5,"2007-07-10",22
50,"PM",20,"2007-07-10",22
55,"PM",15,"2007-07-10",22
55,"O3",14,"2007-07-10",22
61,"SO2",1,"2007-07-10",22
61,"CO",1,"2007-07-10",22
61,"PM",22,"2007-07-10",22
61,"O3",9,"2007-07-10",22
61,"NO2",6,"2007-07-10",22
66,"CO",1,"2007-07-10",22
66,"PM",17,"2007-07-10",22
66,"O3",13,"2007-07-10",22
66,"NO2",5,"2007-07-10",22
68,"O3",9,"2007-07-10",22
68,"NO2",6,"2007-07-10",22
99,"PM",16,"2007-07-10",22
